"3569","1285000041","13","4","7","1","141","JUNGLE","7623980","BR1","420"
"3570","1285000041","8","3","6","1","238","JUNGLE","9671712","BR1","420"
"3571","1285000041","2","6","11","1","122","MIDDLE","14044965","BR1","420"
"3627","1280000038","10","7","6","0","64","JUNGLE","1496976","BR1","420"
"3628","1280000038","7","3","6","0","6","TOP","1833515","BR1","420"
"3629","1280000038","1","8","5","0","51","BOTTOM","16402637","BR1","420"
"3630","1280000038","1","4","10","0","40","BOTTOM","19103678","BR1","420"
"3631","1280000038","11","8","6","0","55","MIDDLE","22510189","BR1","420"
"3632","1280000038","1","9","7","1","75","TOP","18053479","BR1","420"
"3633","1280000038","1","10","7","1","90","MIDDLE","1871407","BR1","420"
"3634","1280000038","15","4","5","1","21","BOTTOM","431989","BR1","420"
"3635","1280000038","12","5","9","1","107","JUNGLE","2437680","BR1","420"
"3636","1280000038","1","2","21","1","267","BOTTOM","3646629","BR1","420"
"3667","1280000039","2","4","2","0","43","BOTTOM","1431426","BR1","420"
"3668","1280000039","2","10","1","0","32","TOP","14952807","BR1","420"
"3669","1280000039","1","3","2","0","15","BOTTOM","29600897","BR1","420"
"3670","1280000039","1","2","2","0","13","MIDDLE","27395446","BR1","420"
"3671","1280000039","0","5","2","0","76","JUNGLE","9932506","BR1","420"
"3672","1280000039","7","0","3","1","5","JUNGLE","17692822","BR1","420"
"3673","1280000039","3","2","2","1","498","BOTTOM","27914551","BR1","420"
"3674","1280000039","0","2","5","1","12","BOTTOM","26584939","BR1","420"
"3675","1280000039","1","0","4","1","127","MIDDLE","2985640","BR1","420"
"3676","1280000039","13","2","3","1","24","TOP","5003119","BR1","420"
"6763","1285000056","13","2","9","1","18","BOTTOM","22745463","BR1","420"
"6764","1285000056","3","7","10","1","80","TOP","24110644","BR1","420"
"6765","1285000056","5","2","17","1","44","BOTTOM","1434185","BR1","420"
"6766","1285000056","5","2","10","1","99","MIDDLE","15303417","BR1","420"
"6767","1285000056","6","7","11","1","5","JUNGLE","23485090","BR1","420"
"6768","1285000056","0","4","11","0","53","BOTTOM","20215025","BR1","420"
"6769","1285000056","7","8","5","0","157","MIDDLE","17274118","BR1","420"
"6770","1285000056","7","7","3","0","420","TOP","1910377","BR1","420"
"6771","1285000056","1","5","1","0","110","BOTTOM","2956591","BR1","420"
"6772","1285000056","5","9","4","0","28","JUNGLE","28680934","BR1","420"
"6823","1285000060","4","4","3","0","236","BOTTOM","951686","BR1","420"
"6824","1285000060","4","5","11","0","59","TOP","16860361","BR1","420"
"6825","1285000060","15","5","6","0","45","MIDDLE","20075871","BR1","420"
"6826","1285000060","0","3","9","0","143","BOTTOM","21061859","BR1","420"
"6827","1285000060","3","9","9","0","64","JUNGLE","15573147","BR1","420"
"6828","1285000060","1","8","8","1","19","JUNGLE","6160426","BR1","420"
"6829","1285000060","8","3","7","1","67","BOTTOM","1341117","BR1","420"
"6830","1285000060","9","9","6","1","85","MIDDLE","3868480","BR1","420"
"6831","1285000060","6","4","4","1","17","TOP","4914682","BR1","420"
"6832","1285000060","2","2","12","1","40","BOTTOM","598500","BR1","420"
"6853","1285000062","0","1","0","1","114","TOP","22127728","BR1","420"
"6854","1285000062","0","0","0","1","77","JUNGLE","5269167","BR1","420"
"6855","1285000062","0","0","0","1","91","MIDDLE","13451738","BR1","420"
"6856","1285000062","0","1","0","1","81","BOTTOM","21290444","BR1","420"
"6857","1285000062","0","0","0","1","45","BOTTOM","13705644","BR1","420"
"6858","1285000062","0","0","0","0","238","MIDDLE","9115293","BR1","420"
"6859","1285000062","0","0","0","0","24","JUNGLE","15770675","BR1","420"
"6860","1285000062","0","0","0","0","61","MIDDLE","17802273","BR1","420"
"6861","1285000062","1","0","0","0","498","BOTTOM","21333363","BR1","420"
"6862","1285000062","0","0","1","0","497","BOTTOM","24001121","BR1","420"
"6888","1282000060","1","4","4","0","51","BOTTOM","2421225","BR1","420"
"6889","1282000060","3","10","3","0","141","JUNGLE","4375841","BR1","420"
"6890","1282000060","3","3","1","0","115","MIDDLE","402158","BR1","420"
"6891","1282000060","1","7","5","0","412","BOTTOM","5489959","BR1","420"
"6892","1282000060","3","10","3","0","104","TOP","5574991","BR1","420"
"6893","1282000060","6","0","4","1","64","JUNGLE","4522364","BR1","420"
"6894","1282000060","7","2","11","1","81","BOTTOM","5016051","BR1","420"
"6895","1282000060","7","5","10","1","142","MIDDLE","7623795","BR1","420"
"6896","1282000060","0","2","13","1","37","BOTTOM","553301","BR1","420"
"6897","1282000060","14","2","8","1","240","TOP","441392","BR1","420"
"6908","1282000061","5","2","12","1","31","JUNGLE","7791141","BR1","420"
"6909","1282000061","12","8","9","1","17","TOP","20064693","BR1","420"
"6910","1282000061","15","15","10","1","55","MIDDLE","22865239","BR1","420"
"6911","1282000061","1","10","23","1","25","BOTTOM","17692886","BR1","420"
"6912","1282000061","10","6","6","1","81","BOTTOM","9914963","BR1","420"
"6913","1282000061","8","13","10","0","203","JUNGLE","5818789","BR1","420"
"6914","1282000061","2","8","19","0","44","BOTTOM","27870968","BR1","420"
"6915","1282000061","9","5","5","0","18","BOTTOM","26332311","BR1","420"
"6916","1282000061","6","7","6","0","516","TOP","22934744","BR1","420"
"6917","1282000061","16","11","4","0","103","MIDDLE","14163443","BR1","420"
"10948","1280000058","6","8","7","0","11","JUNGLE","1220690","BR1","420"
"10949","1280000058","1","9","4","0","92","TOP","6733520","BR1","420"
"10950","1280000058","7","7","4","0","8","MIDDLE","621388","BR1","420"
"10951","1280000058","1","5","6","0","267","BOTTOM","29060720","BR1","420"
"10952","1280000058","1","8","5","0","29","BOTTOM","21681841","BR1","420"
"10953","1280000058","11","3","9","1","7","MIDDLE","30686305","BR1","420"
"10954","1280000058","8","3","10","1","67","BOTTOM","8273822","BR1","420"
"10955","1280000058","1","6","14","1","412","BOTTOM","458064","BR1","420"
"10956","1280000058","1","2","19","1","113","JUNGLE","14831622","BR1","420"
"10957","1280000058","16","2","11","1","59","TOP","2069089","BR1","420"
"10958","1282000065","3","5","6","1","48","JUNGLE","459262","BR1","420"
"10959","1282000065","3","3","16","1","432","BOTTOM","24917097","BR1","420"
"10960","1282000065","4","2","10","1","222","BOTTOM","550202","BR1","420"
"10961","1282000065","9","6","9","1","58","TOP","23401360","BR1","420"
"10962","1282000065","12","1","7","1","105","MIDDLE","1756448","BR1","420"
"10963","1282000065","2","4","7","0","201","BOTTOM","14132308","BR1","420"
"10964","1282000065","0","6","8","0","236","BOTTOM","9630229","BR1","420"
"10965","1282000065","2","7","3","0","268","MIDDLE","4901968","BR1","420"
"10966","1282000065","4","9","4","0","516","TOP","4711180","BR1","420"
"10967","1282000065","9","5","3","0","2","JUNGLE","3070903","BR1","420"
"11028","1285000073","8","10","12","0","10","BOTTOM","9035354","BR1","420"
"11029","1285000073","4","9","19","0","267","BOTTOM","4727304","BR1","420"
"11030","1285000073","15","11","5","0","75","TOP","22134102","BR1","420"
"11031","1285000073","4","18","5","0","45","MIDDLE","30191185","BR1","420"
"11032","1285000073","12","13","7","0","11","JUNGLE","27596017","BR1","420"
"11033","1285000073","12","8","18","1","25","BOTTOM","6912204","BR1","420"
"11034","1285000073","20","7","12","1","91","MIDDLE","4705206","BR1","420"
"11035","1285000073","12","5","14","1","141","JUNGLE","1977921","BR1","420"
"11036","1285000073","8","10","11","1","114","TOP","1836661","BR1","420"
"11037","1285000073","9","13","18","1","67","BOTTOM","24180651","BR1","420"
"11088","1285000075","5","5","4","0","121","JUNGLE","6852681","BR1","420"
"11089","1285000075","3","6","8","0","12","BOTTOM","15344118","BR1","420"
"11090","1285000075","4","11","2","0","51","BOTTOM","5794703","BR1","420"
"11091","1285000075","3","9","0","0","99","MIDDLE","26193756","BR1","420"
"11092","1285000075","3","8","0","0","114","TOP","3316721","BR1","420"
"11093","1285000075","4","3","9","1","32","JUNGLE","7335581","BR1","420"
"11094","1285000075","17","3","8","1","55","MIDDLE","6354526","BR1","420"
"11095","1285000075","6","6","5","1","67","BOTTOM","6471784","BR1","420"
"11096","1285000075","3","5","14","1","412","BOTTOM","4457341","BR1","420"
"11097","1285000075","9","1","3","1","24","TOP","8761687","BR1","420"
"22158","1282000076","2","4","4","0","43","BOTTOM","3941447","BR1","420"
"22159","1282000076","1","5","4","0","67","BOTTOM","20121603","BR1","420"
"22160","1282000076","3","8","1","0","84","MIDDLE","4502577","BR1","420"
"22161","1282000076","4","5","4","0","98","TOP","21830207","BR1","420"
"22162","1282000076","2","6","2","0","102","JUNGLE","30460543","BR1","420"
"22163","1282000076","1","1","6","1","26","BOTTOM","20133845","BR1","420"
"22164","1282000076","3","3","4","1","164","TOP","16601144","BR1","420"
"22165","1282000076","8","5","3","1","5","JUNGLE","27453215","BR1","420"
"22166","1282000076","12","1","6","1","238","MIDDLE","17321997","BR1","420"
"22167","1282000076","4","2","6","1","110","BOTTOM","25560879","BR1","420"
"22198","1282000078","2","2","31","1","267","BOTTOM","4596326","BR1","420"
"22199","1282000078","24","6","6","1","67","BOTTOM","3769668","BR1","420"
"22200","1282000078","2","2","13","1","98","TOP","4378573","BR1","420"
"22201","1282000078","4","3","3","1","36","JUNGLE","1955610","BR1","420"
"22202","1282000078","6","5","7","1","134","MIDDLE","1628526","BR1","420"
"22203","1282000078","4","9","6","0","12","BOTTOM","28460263","BR1","420"
"22204","1282000078","5","11","2","0","107","JUNGLE","6411696","BR1","420"
"22205","1282000078","4","6","2","0","103","MIDDLE","26431060","BR1","420"
"22206","1282000078","3","4","1","0","6","TOP","18110242","BR1","420"
"22207","1282000078","2","8","3","0","22","BOTTOM","3061314","BR1","420"
"22248","1282000080","5","7","5","0","126","TOP","1282316","BR1","420"
"22249","1282000080","6","9","6","0","64","JUNGLE","17521359","BR1","420"
"22250","1282000080","3","7","7","0","202","BOTTOM","29083460","BR1","420"
"22251","1282000080","2","10","3","0","432","BOTTOM","8680648","BR1","420"
"22252","1282000080","7","5","5","0","105","MIDDLE","22773509","BR1","420"
"22253","1282000080","2","5","24","1","25","BOTTOM","1933843","BR1","420"
"22254","1282000080","11","6","5","1","84","TOP","4541401","BR1","420"
"22255","1282000080","10","3","8","1","81","BOTTOM","775415","BR1","420"
"22256","1282000080","12","6","2","1","238","MIDDLE","1522364","BR1","420"
"22257","1282000080","3","3","16","1","57","JUNGLE","9690516","BR1","420"
"37608","1282000102","4","5","1","0","134","MIDDLE","1911333","BR1","420"
